39928100;1
40074400;0
40420100;1
40456900;0
40720600;1
40752400;0
41061600;1
41102000;0
41345200;1
41399800;0
41693300;1
41745100;0
42038900;1
42093900;0
42308500;1
42343500;0
42570400;1
42642500;0
42883600;1
42923000;0
