37824400;1
38028200;0
38679000;1
38735400;0
39084200;1
39127000;0
39532700;1
39585200;0
39774200;1
39807000;0
40008800;1
40044100;0
40243300;1
40279100;0
40574900;1
40613100;0
40832200;1
40869000;0
41084700;1
41140000;0
