34409600;1
34557900;0
34908300;1
34947200;0
35168100;1
35197300;0
35443500;1
35513400;0
35709400;1
35741600;0
35943500;1
35978600;0
36158300;1
36188700;0
36425600;1
36459500;0
36656200;1
36693300;0
36909600;1
36945700;0
