38330900;1
38489900;0
38932000;1
39006800;0
39308000;1
39385900;0
39743200;1
39803900;0
40099000;1
40163800;0
40455900;1
40626200;0
40927000;1
40981400;0
41260600;1
41313400;0
41625900;1
41685300;0
42005500;1
42090600;0
