3989977300;1
3990075200;0
3990371300;1
3990414500;0
3990623100;1
3990662300;0
3991489900;1
3991556100;0
3991874500;1
3991930500;0
3992329300;1
3992381800;0
3992657400;1
3992708200;0
3992990200;1
3993036700;0
3993282800;1
3993424800;0
3993694000;1
3993744200;0
