1366291900;1
1366466000;0
1366829200;1
1366871600;0
1367079200;1
1367119400;0
1367427400;1
1367467000;0
1367732500;1
1367772000;0
1367975000;1
1368013100;0
1368297200;1
1368336400;0
1368553600;1
1368590100;0
1369250000;1
1369455100;0
1369788600;1
1369838200;0
