34981000;1
35097600;0
35573300;1
35627800;0
35884000;1
35925600;0
36132200;1
36164200;0
36340000;1
36399700;0
36603700;1
36638200;0
36849300;1
36884600;0
37070200;1
37103600;0
37277900;1
37316500;0
37598300;1
37644500;0
